3,20,Index_184,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site184_X_64_Y_397_1981_2021.csv
4,20,Index_185,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site185_X_90_Y_397_1981_2021.csv
6,20,Index_186,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site186_X_117_Y_397_1981_2021.csv
7,20,Index_187,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site187_X_144_Y_397_1981_2021.csv
8,20,Index_188,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site188_X_170_Y_397_1981_2021.csv
10,20,Index_189,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site189_X_197_Y_397_1981_2021.csv
11,20,Index_190,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site190_X_224_Y_397_1981_2021.csv
13,20,Index_191,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site191_X_250_Y_397_1981_2021.csv
14,20,Index_192,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site192_X_277_Y_397_1981_2021.csv
16,20,Index_193,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site193_X_304_Y_397_1981_2021.csv
17,20,Index_194,m_2_Weather\2_SpatialModel\Big_Beef_30m_800m_Historic__PRISM_1981_2021\Site194_X_330_Y_397_1981_2021.csv
